epoch,accuracy,iou_class_0,iou_class_1,iou_class_2,iou_class_3,loss,lr,mean_iou,val_accuracy,val_iou_class_0,val_iou_class_1,val_iou_class_2,val_iou_class_3,val_loss,val_mean_iou
23,0.979857861995697,0.98238605260849,0.1875637322664261,0.3497806787490845,0.47302359342575073,0.4010562002658844,0.0003,0.49818849563598633,0.9796148538589478,0.9819713830947876,0.11497123539447784,0.10942880064249039,0.42087844014167786,0.4729861915111542,0.40681248903274536
24,0.9793306589126587,0.9818843007087708,0.19607169926166534,0.3348620533943176,0.4763922691345215,0.39776208996772766,0.0003,0.4973025918006897,0.9658872485160828,0.9694910645484924,0.07659415900707245,0.17556889355182648,0.44408443570137024,0.4773987829685211,0.416434645652771
25,0.9793441295623779,0.9819753766059875,0.19349056482315063,0.35441452264785767,0.47873082756996155,0.39573413133621216,0.0003,0.5021528005599976,0.9778257608413696,0.9799448847770691,0.1420179158449173,0.22936499118804932,0.3872608542442322,0.45883381366729736,0.4346471428871155
26,0.9796500205993652,0.9823446273803711,0.19031094014644623,0.33621591329574585,0.4724207818508148,0.39604875445365906,0.0003,0.4953230321407318,0.9825300574302673,0.9834978580474854,0.09780547022819519,0.14436984062194824,0.41700297594070435,0.4688628911972046,0.4106689691543579
27,0.9813977479934692,0.9837437868118286,0.22545066475868225,0.3923780620098114,0.512669026851654,0.3773845136165619,9e-05,0.5285604000091553,0.9793634414672852,0.9818186163902283,0.18120338022708893,0.3240582048892975,0.459793359041214,0.43467164039611816,0.4867183566093445
28,0.982205331325531,0.9844650626182556,0.23462018370628357,0.4200282394886017,0.5173526406288147,0.37363916635513306,9e-05,0.5391165018081665,0.9807659983634949,0.98345547914505,0.17135262489318848,0.3140837252140045,0.4710671603679657,0.43763604760169983,0.484989732503891
29,0.9820898175239563,0.9842579364776611,0.2323356717824936,0.4155420660972595,0.5331528186798096,0.36944034695625305,9e-05,0.5413221120834351,0.9786575436592102,0.9811915755271912,0.16481249034404755,0.3186560869216919,0.4382094442844391,0.4411052167415619,0.4757173955440521
30,0.9827353954315186,0.9846569299697876,0.23969820141792297,0.42310959100723267,0.5244038105010986,0.3644794225692749,9e-05,0.5429671406745911,0.9787302017211914,0.981002688407898,0.1400652527809143,0.29410362243652344,0.4735047519207001,0.44678834080696106,0.47216907143592834
31,0.9827113747596741,0.9847131371498108,0.2507776618003845,0.4322582483291626,0.5535465478897095,0.36080774664878845,9e-05,0.5553238987922668,0.982799768447876,0.9846806526184082,0.18716499209403992,0.3150644302368164,0.5158312320709229,0.4364902377128601,0.5006853342056274
32,0.9830185174942017,0.985056459903717,0.26391807198524475,0.4224621057510376,0.5273257493972778,0.3573811948299408,9e-05,0.5496906042098999,0.9796257019042969,0.9818016886711121,0.17903056740760803,0.3055986166000366,0.44231295585632324,0.43952301144599915,0.4771859645843506
33,0.9833974242210388,0.9855929613113403,0.25302883982658386,0.430489718914032,0.5340263247489929,0.3579145073890686,9e-05,0.5507844686508179,0.9794471859931946,0.981792151927948,0.16773998737335205,0.3254985213279724,0.49060720205307007,0.4397723376750946,0.49140945076942444
34,0.9833388328552246,0.9853229522705078,0.262521892786026,0.43028202652931213,0.5371333956718445,0.3539336323738098,9e-05,0.5538150668144226,0.9784137010574341,0.9807718396186829,0.16408155858516693,0.3233796954154968,0.49091821908950806,0.4420262277126312,0.4897878170013428
35,0.9835442900657654,0.9855564832687378,0.26951467990875244,0.435229629278183,0.538526713848114,0.35144051909446716,9e-05,0.5572068691253662,0.9834526777267456,0.9852573871612549,0.16751901805400848,0.33309805393218994,0.461530476808548,0.439629465341568,0.48685121536254883
36,0.9835268259048462,0.9854929447174072,0.2741834819316864,0.44111308455467224,0.5488358736038208,0.3512486517429352,9e-05,0.5624063611030579,0.9786502122879028,0.9812802076339722,0.16247329115867615,0.3499939441680908,0.48138222098350525,0.44199609756469727,0.4937824308872223
37,0.9844671487808228,0.9861776828765869,0.28243502974510193,0.4682929217815399,0.5647662878036499,0.3409205675125122,2.7e-05,0.5754179954528809,0.9832996726036072,0.9850841760635376,0.17160683870315552,0.36021098494529724,0.5242447257041931,0.4357404410839081,0.5102866888046265
38,0.9845564365386963,0.9862786531448364,0.2864571809768677,0.4609275460243225,0.5652899146080017,0.33978429436683655,2.7e-05,0.5747383236885071,0.9832831621170044,0.9853115081787109,0.17213603854179382,0.35579240322113037,0.5191061496734619,0.4343150854110718,0.5080865621566772
39,0.9843010902404785,0.986102283000946,0.2815544307231903,0.45138972997665405,0.5645737648010254,0.34253427386283875,2.7e-05,0.5709050893783569,0.9820593595504761,0.9842689037322998,0.18919996917247772,0.35087236762046814,0.5139361619949341,0.43057572841644287,0.5095693469047546
